transaction_id,timestamp,sku_id,store_id,quantity,unit_price,channel,customer_id
TXN0007197,1714879524,SKU0264,ST031,24,5.15,online,CUST03164
TXN0000235,2024-07-14T19:55:46,SKU0137,ST043,12,8.02,Online,CUST00727
TXN0022495,1659361125,SKU0140,ST042,2,1.35,POS,CUST03986
TXN0039195,11/03/2024 15:59:26,SKU0300,ST023,14,5.4,pos,
TXN0033435,1686736644,SKU0065,ST058,5,4.34,Online,CUST00686
TXN0039808,1656900505,SKU0269,ST005,,24.58,POS,
TXN0017006,2023-04-21T17:14:58,SKU0035,ST044,3,26.23,online,CUST03879
TXN0029860,20/07/2024 23:13:57,SKU0189,ST044,1,1.63,pos,CUST00562
TXN0040768,2023-01-08T04:33:46,SKU0160,ST032,7,2.74,POS,CUST03343
TXN0019451,04/12/2024 21:01:45,SKU0187,ST051,2,11.87,POS,CUST02452
TXN0042006,25/02/2023 13:55:42,SKU0076,ST024,4,2.9,pos,CUST00202
TXN0033735,2023-06-29T17:46:06,SKU0299,ST045,3,5.59,Online,CUST02187
TXN0025055,17/07/2022 17:59:33,SKU0207,ST037,35,13.18,POS,CUST03498
TXN0018662,21/08/2022 15:43:15,,ST037,,36.92,POS,CUST03625
TXN0035207,2024-12-09T05:23:53,SKU0220,ST018,3,4.45,online,CUST01910
TXN0029745,08/01/2024 04:42:13,SKU0180,ST002,18,9.54,POS,CUST00955
TXN0010927,2023-08-08T00:55:26,SKU0283,ST042,5,14.81,POS,
TXN0049159,18/04/2022 14:57:40,SKU0329,ST023,11,17.82,Online,CUST00064
TXN0019033,29/02/2024 21:29:37,SKU0294,ST051,2,22.83,Online,
TXN0015580,1673324433,SKU0055,ST002,29,27.22,POS,
TXN0007332,2024-08-06T07:32:30,SKU0022,ST011,70,8.87,online,CUST02636
TXN0045093,28/08/2023 18:12:18,SKU0244,ST021,7,19.23,POS,CUST00329
TXN0021825,22/12/2023 00:38:34,SKU0287,ST008,255,1.5,Online,CUST01493
TXN0040095,2023-05-26T03:07:22,SKU0090,ST039,9,4.89,pos,CUST00161
TXN0042989,1686450807,SKU0327,ST034,16,13.38,pos,CUST00884
TXN0029313,28/11/2023 13:29:03,SKU0115,ST998,12,4.83,POS,CUST00126
TXN0033450,2024-04-11T02:47:47,SKU0222,ST029,15,4.09,pos,CUST03737
TXN0014466,1680832817,SKU0128,ST050,4,21.99,pos,CUST01466
TXN0009828,29/07/2023 13:42:52,SKU0192,ST006,22,16.56,pos,CUST02706
TXN0000226,2022-09-25T11:34:36,SKU0150,ST027,6,24.07,POS,
TXN0014891,1704767592,SKU0015,ST011,53,32.45,online,CUST01784
TXN0006128,1732258442,SKU0019,ST006,32,7.09,Online,CUST00310
TXN0018853,13/09/2024 10:48:24,SKU0099,ST028,3,8.5,online,
TXN0038042,2023-06-21T07:05:26,SKU0334,ST048,8,16.91,Online,CUST01122
TXN0032645,2022-05-02T15:19:17,SKU0238,ST020,-2,7.45,POS,CUST01367
TXN0034053,1678726098,SKU0202,ST032,11,26.45,POS,CUST01112
TXN0012514,10/04/2023 04:59:17,SKU0245,ST031,6,7.24,Online,CUST03270
TXN0015866,2024-08-05T10:36:09,SKU0133,ST026,12,5.18,Online,CUST00292
TXN0003081,1651754723,SKU0197,ST041,4,3.51,POS,CUST02560
TXN0025276,2022-09-18T02:43:14,SKU0287,ST030,4,1.23,pos,CUST00576
TXN0043015,10/10/2024 09:15:54,SKU0177,ST007,15,6.5,POS,
TXN0047761,2023-05-19T12:40:47,SKU0123,ST010,11,4.23,pos,
TXN0023173,04/08/2023 15:38:03,SKU0248,ST046,4,31.19,Online,CUST03351
TXN0017073,2023-03-28T06:59:19,SKU0148,ST014,6,14.72,pos,CUST00550
TXN0040639,1708170969,SKU0035,ST012,34,28.09,Online,CUST01173
TXN0022136,1707036015,SKU0332,ST056,6,20.44,online,CUST02000
TXN0006716,25/09/2024 20:28:52,SKU0275,ST026,18,18.91,pos,CUST00173
TXN0022787,1685287037,SKU0068,ST008,15,7.66,pos,CUST02873
TXN0042215,2023-08-24T06:30:04,SKU0213,ST022,11,5.53,POS,CUST01277
TXN0016783,1714443189,SKU0265,ST050,7,31.59,online,CUST02308
TXN0046387,15/04/2023 08:32:45,SKU0199,ST058,4,5.02,Online,CUST02667
TXN0000215,20/02/2023 19:21:34,SKU0357,ST007,58,3.35,POS,CUST02385
TXN0008759,2024-08-13T07:21:31,SKU0355,ST015,5,3.57,POS,
TXN0044170,1710108185,SKU0329,ST046,6,20.34,pos,CUST02411
TXN0049792,2022-10-02T17:43:06,SKU0215,ST018,10,6.64,pos,CUST03901
TXN0013231,10/10/2022 13:09:17,SKU0119,ST021,22,3.02,pos,CUST00497
TXN0031798,2023-03-31T23:34:32,SKU0161,ST007,66,5.87,POS,CUST03642
TXN0016078,14/12/2022 10:53:01,SKU0229,ST028,28,5.14,POS,CUST03758
TXN0015358,2024-11-28T02:17:40,SKU0365,ST053,6,5.53,POS,
TXN0046035,2024-11-17T06:07:55,SKU0231,ST045,9,2.28,pos,CUST01846
TXN0037620,1655696598,SKU0249,ST007,19,1.55,pos,CUST00929
TXN0024669,25/09/2024 16:55:42,SKU0297,ST038,11,11.15,online,CUST03906
TXN0032671,15/06/2022 16:22:49,SKU0229,ST004,6,5.52,Online,CUST03312
TXN0026705,2024-06-15T06:24:46,SKU0106,ST008,7,3.41,Online,
TXN0026103,2024-05-01T22:37:11,SKU0132,ST003,13,18.12,pos,CUST03375
TXN0001132,1689423037,SKU0242,ST033,7,2.36,POS,CUST00526
TXN0034167,1713787404,SKU0247,ST006,28,4.38,POS,CUST03591
TXN0024350,2024-01-20T03:33:39,SKU0293,ST008,20,16.36,pos,CUST01662
TXN0046129,1678120376,SKU0041,ST022,3,2.68,pos,CUST00496
TXN0001497,1709720638,SKU0296,ST041,4,8.71,pos,CUST03123
TXN0005181,19/07/2022 16:33:04,SKU0148,ST033,9,13.16,online,CUST00132
TXN0033625,1691240353,SKU0095,ST044,4,1.47,POS,CUST00067
TXN0022132,02/04/2024 23:34:29,SKU0003,ST039,36,7.08,online,CUST00016
TXN0048651,1641172797,SKU0326,ST016,7,1.72,online,CUST01706
TXN0049601,2024-02-12T21:06:09,SKU0395,ST015,2,7.25,online,
TXN0026655,2024-02-03T09:30:31,SKU0250,ST015,4,6.25,Online,CUST01817
TXN0043490,10/06/2024 12:03:13,SKU0061,ST048,4,3.93,pos,CUST00917
TXN0024195,30/08/2022 20:59:29,SKU0031,ST030,6,18.97,online,CUST03690
TXN0023928,1682421119,SKU0003,ST055,5,7.56,POS,CUST02229
TXN0029433,2023-02-05T07:39:55,SKU0078,ST059,3,3.42,POS,CUST00917
TXN0033038,18/02/2023 00:04:03,SKU0398,ST060,1,2.1,POS,
TXN0003056,2024-11-11T16:42:26,SKU0391,ST060,3,3.84,pos,CUST00780
TXN0037303,1694496100,SKU0340,ST014,22,6.16,pos,CUST02631
TXN0003384,12/09/2022 02:31:27,SKU0238,ST022,8,6.99,POS,CUST01518
TXN0035868,2023-05-10T07:56:07,SKU0231,ST009,26,2.06,POS,
TXN0015252,1685627874,SKU0142,ST053,4,6.8,POS,CUST00308
TXN0027921,1648966609,SKU0246,ST016,7,7.42,pos,CUST01610
TXN0006169,27/04/2024 11:08:26,SKU0267,ST056,,3.77,pos,CUST01403
TXN0034694,12/01/2024 01:46:45,SKU0198,ST038,13,1.63,pos,CUST00421
TXN0018057,2023-02-17T11:44:29,SKU0289,ST013,14,4.15,online,CUST01665
TXN0002471,2022-07-19T18:42:58,SKU0030,ST045,2,3.76,pos,CUST02810
TXN0011841,20/11/2022 15:02:22,SKU0055,ST031,9,17.05,online,
TXN0004405,1677479066,SKU0097,ST036,7,7.5,pos,CUST01230
TXN0011376,08/03/2022 23:43:33,SKU0003,ST013,18,6.48,POS,CUST00568
TXN0001531,2023-08-28T14:59:25,SKU0090,ST020,14,4.66,pos,CUST03447
TXN0011061,1663224573,SKU0065,ST044,3,3.83,pos,
TXN0001789,05/10/2022 01:52:04,SKU0067,ST049,8,2.74,POS,CUST01994
TXN0025692,2023-03-30T22:12:07,SKU0327,ST034,8,15.1,POS,CUST03765
TXN0011888,2022-12-07T00:01:07,,ST048,,42.65,pos,CUST00038
TXN0032485,15/06/2022 04:31:40,SKU0225,ST008,52,4.03,online,CUST01035
TXN0041629,01/08/2024 07:32:36,SKU0156,ST042,1,5.7,online,
TXN0049192,2023-02-09T12:38:52,SKU0243,ST033,2,7.97,pos,CUST02210
TXN0043661,2023-11-24T07:38:31,SKU0205,ST006,78,14.31,POS,CUST00095
TXN0037406,1665644893,SKU0278,ST049,7,1.74,Online,CUST00886
TXN0025961,2024-01-27T23:05:59,SKU0166,ST049,6,4.73,POS,CUST00903
TXN0031302,29/04/2023 17:06:49,SKU0296,ST046,3,,online,CUST00586
TXN0010610,1687836055,SKU0204,ST043,5,5.07,online,
TXN0033883,2023-09-13T23:32:42,SKU0043,ST004,16,6.21,POS,CUST03234
TXN0023288,1707311506,SKU0085,ST043,6,6.05,POS,CUST00709
TXN0008000,2024-02-17T11:28:21,SKU0111,ST015,6,28.26,pos,
TXN0016552,30/10/2024 11:11:15,SKU0092,ST027,10,22.85,pos,CUST00464
TXN0028121,28/09/2023 09:45:44,,ST013,,24.36,pos,
TXN0005247,09/01/2023 06:58:46,SKU0197,ST029,11,4.27,POS,CUST01618
TXN0024018,2024-10-06T04:20:04,SKU0258,ST028,4,8.26,POS,CUST00722
TXN0031659,1668191891,SKU0267,ST003,29,3.58,POS,
TXN0042743,1712988866,SKU0293,ST004,-3,16.09,pos,CUST03916
TXN0032157,1730831581,SKU0051,ST032,9,1.28,POS,CUST02202
TXN0010305,1705052441,SKU0329,ST029,9,20.32,online,CUST00921
TXN0043643,2024-01-02T23:45:08,SKU0360,ST044,2,21.33,POS,CUST02920
TXN0036288,01/01/2022 01:44:42,SKU0035,ST039,11,23.86,Online,CUST02247
TXN0032907,2023-12-18T17:31:42,SKU0085,ST014,11,5.49,Online,CUST00249
TXN0041161,1729600754,SKU0180,ST028,14,9.38,pos,CUST02183
TXN0045756,25/04/2022 01:44:39,SKU0158,ST019,9,15.08,pos,CUST02718
TXN0002206,20/08/2023 08:09:06,SKU0075,ST055,4,6.1,POS,CUST02677
TXN0035331,05/02/2024 05:51:20,SKU0227,ST038,16,4.7,POS,
TXN0006810,31/05/2022 09:25:16,SKU0330,ST029,17,6.09,POS,CUST02870
TXN0012238,2022-01-22T12:42:55,SKU0307,ST046,4,4.42,POS,
TXN0012933,1675222752,,ST044,,25.66,online,CUST01144
TXN0030463,2022-08-14T05:05:05,SKU0177,ST049,6,3.37,pos,
TXN0048771,06/11/2024 22:35:17,SKU0381,ST032,25,3.71,Online,CUST03883
TXN0006499,1645779655,SKU0083,ST037,6,3.4,POS,
TXN0031403,07/08/2023 08:36:50,SKU0141,ST030,6,26.35,POS,
TXN0034312,2023-03-07T10:37:44,SKU0188,ST041,6,2.75,POS,CUST00181
TXN0048600,04/06/2024 16:08:23,SKU0131,ST019,13,3.11,pos,CUST00467
TXN0032264,07/08/2023 10:50:47,SKU0210,ST011,32,16.27,POS,CUST00355
TXN0010484,2023-02-06T20:02:24,SKU0095,ST028,5,1.4,pos,CUST03930
TXN0002956,1691676508,,ST015,,38.51,pos,
TXN0045540,2022-03-30T03:59:26,SKU0007,ST998,21,12.21,pos,
TXN0027718,15/09/2023 01:27:06,SKU0255,ST058,6,4.58,POS,CUST02763
TXN0035155,1715356913,SKU0190,ST060,2,3.49,online,CUST02214
TXN0017639,2024-10-30T02:45:49,SKU0079,ST037,21,11.29,online,CUST03901
TXN0016575,1726594202,SKU0231,ST034,10,2.22,pos,CUST00903
TXN0029876,2023-07-11T21:26:04,SKU0316,ST024,2,2.3,pos,CUST03925
TXN0026715,1684912941,SKU0097,ST052,4,7.43,pos,
TXN0011462,1683485193,SKU0065,ST001,15,4.37,POS,
TXN0004210,1730311415,SKU0145,ST018,6,9.29,Online,CUST01273
TXN0027363,25/06/2024 08:07:50,SKU0019,ST055,3,7.41,online,CUST02074
TXN0012407,1733172230,SKU0049,ST001,41,27.34,online,CUST01018
TXN0036593,2024-09-29T04:12:34,SKU0061,ST022,12,4.12,Online,
TXN0004001,11/06/2022 18:03:26,SKU0097,ST041,6,6.5,POS,CUST01749
TXN0049402,2022-12-16T02:31:26,SKU0264,ST020,33,4.65,pos,CUST03557
TXN0049703,1732394749,SKU0239,ST012,24,25.6,pos,CUST01190
TXN0034223,06/09/2022 15:09:58,SKU0270,ST030,11,2.42,pos,CUST03432
TXN0000770,1712532043,SKU0166,ST011,61,5.04,pos,CUST01766
TXN0028196,17/12/2022 07:03:16,SKU0304,ST002,49,2.7,pos,CUST03813
TXN0031241,1659791932,SKU0123,ST024,5,4.29,online,CUST03863
TXN0020149,2023-11-08T06:33:14,SKU0136,ST060,4,18.77,POS,
TXN0037732,08/09/2023 00:10:42,SKU0151,ST029,9,4.48,POS,
TXN0048084,1710961816,SKU0117,ST015,9,7.97,online,
TXN0033096,1713898578,SKU0234,ST033,23,12.58,POS,CUST01573
TXN0049490,06/09/2024 06:56:33,SKU0152,ST998,12,4.27,pos,CUST03264
TXN0001642,1684531101,SKU0264,ST047,-2,4.73,pos,CUST03524
TXN0027698,15/01/2024 03:58:23,SKU0121,ST054,5,4.63,POS,CUST03672
TXN0014566,1715079793,SKU0178,ST030,20,3.35,POS,CUST03182
TXN0021322,1717709723,SKU0354,ST042,-3,16.12,POS,CUST03304
TXN0016434,07/10/2024 01:56:26,SKU0026,ST004,22,4.55,POS,CUST01473
TXN0013780,2024-08-06T14:55:57,SKU0245,ST024,6,6.79,pos,CUST01431
TXN0029560,11/08/2022 11:53:57,SKU0004,ST040,2,7.75,pos,CUST03513
TXN0038712,19/01/2024 08:01:20,SKU0054,ST040,3,3.08,POS,CUST01734
TXN0000113,1671272372,SKU0039,ST031,5,4.88,POS,CUST01521
TXN0020679,2024-07-23T23:36:09,SKU0125,ST008,44,5.11,POS,CUST03993
TXN0006087,1653491933,SKU0092,ST014,10,15.01,POS,CUST03764
TXN0038467,1698627172,SKU0156,ST038,10,5.34,online,CUST02654
TXN0046612,2024-04-28T08:24:34,SKU0067,ST001,20,3.15,POS,CUST02024
TXN0043593,25/08/2023 12:25:23,SKU0200,ST058,4,14.68,pos,CUST02194
TXN0023598,1714786015,SKU0073,ST016,8,6.29,POS,CUST02664
TXN0029298,14/10/2023 08:17:07,SKU0086,ST025,64,2.71,pos,CUST02206
TXN0029229,2022-08-25T15:50:31,SKU0167,ST055,9,6.78,POS,CUST02801
TXN0002245,1657861739,SKU0333,ST042,6,4.28,online,CUST03951
TXN0021601,2024-03-25T19:47:01,SKU0168,ST047,2,14.31,Online,CUST02061
TXN0030817,2024-02-21T05:53:24,SKU0280,ST023,11,6.78,POS,CUST02295
TXN0047902,2024-11-14T03:48:32,SKU0301,ST034,9,33.82,pos,CUST00492
TXN0046407,2024-07-20T08:52:28,SKU0122,ST057,5,31.64,POS,CUST00528
TXN0032845,1644331065,SKU0024,ST020,11,3.88,pos,CUST01230
TXN0048855,1735329182,SKU0262,ST049,20,1.75,POS,CUST00727
TXN0043775,1701991727,SKU0340,ST054,3,6.13,POS,CUST00065
TXN0003311,2022-12-09T02:57:03,SKU0319,ST040,,6.54,pos,CUST00281
TXN0029477,2022-04-23T00:40:01,SKU0288,ST026,37,26.43,online,CUST00855
TXN0010100,1664733590,SKU0169,ST058,12,7.54,pos,CUST00454
TXN0018263,2023-08-21T11:30:46,SKU0324,ST054,3,18.91,POS,CUST03154
TXN0009883,2023-12-20T02:23:08,SKU0280,ST018,25,6.16,POS,CUST00400
TXN0039848,2023-06-10T20:04:50,SKU0107,ST002,15,2.89,POS,CUST02104
TXN0030190,1731159297,SKU0301,ST056,4,31.17,pos,CUST03690
TXN0025115,2023-11-24T13:05:02,SKU0073,ST059,6,6.51,pos,CUST02111
TXN0021101,1704866485,SKU0200,ST035,5,14.31,POS,CUST03627
TXN0027990,1712125724,SKU0220,ST056,2,4.35,online,CUST02863
TXN0042451,2024-03-30T16:07:49,SKU0032,ST020,8,2.32,Online,CUST03600
TXN0010592,22/09/2023 16:17:55,SKU0002,ST013,22,1.96,POS,CUST00595
TXN0047067,03/12/2023 08:54:37,SKU0296,ST052,4,9.04,POS,CUST01698
TXN0034637,24/07/2024 00:33:47,SKU0352,ST012,34,12.7,POS,CUST01209
TXN0009996,29/10/2024 07:42:15,,ST017,,16.41,POS,CUST03572
TXN0010342,1675436191,SKU0047,ST032,24,16.38,pos,CUST03870
TXN0035076,2023-03-07T16:20:57,SKU0218,ST024,9,4.27,POS,CUST02505
TXN0031314,2022-12-13T05:15:04,SKU0117,ST048,5,6.82,pos,
TXN0025607,1673919839,SKU0048,ST009,17,4.83,pos,CUST03673
TXN0006076,2022-07-25T13:57:16,SKU0250,ST011,41,6.15,pos,CUST03511
TXN0008869,2024-12-28T08:52:02,SKU0238,ST005,91,7.58,pos,CUST02968
TXN0011299,29/12/2024 06:32:21,SKU0379,ST008,30,2.46,POS,CUST03508
TXN0033814,2023-03-31T03:17:06,SKU0087,ST039,16,7.34,online,CUST00876
TXN0048086,1656901577,SKU0269,ST028,7,24.46,pos,CUST02586
TXN0000528,08/01/2024 20:05:31,SKU0302,ST036,3,2.55,pos,
TXN0028400,1711351699,SKU0007,ST037,9,14.13,POS,
TXN0039087,27/05/2023 10:07:31,SKU0119,ST051,4,3.63,pos,CUST00729
TXN0043668,1708282305,SKU0316,ST003,10,2.42,POS,
TXN0048231,1698163696,SKU0058,ST003,0,4.45,pos,CUST01321
TXN0026856,14/05/2023 15:21:36,SKU0226,ST054,5,3.0,POS,
TXN0043922,22/06/2022 01:11:32,SKU0112,ST044,4,14.48,POS,CUST02944
TXN0000027,1661493891,SKU0340,ST027,10,5.17,online,CUST01601
TXN0027315,2022-11-01T02:55:29,SKU0127,ST024,8,12.34,online,CUST01085
TXN0019700,24/06/2024 12:23:38,SKU0129,ST046,5,1.19,POS,CUST02898
TXN0005783,2022-08-12T03:14:52,SKU0326,ST004,6,1.56,pos,CUST02724
TXN0041929,2022-05-05T18:09:57,SKU0298,ST011,26,18.48,online,CUST00658
TXN0006271,04/04/2024 02:37:48,SKU0180,ST046,3,10.53,POS,CUST01687
TXN0043144,1730819331,SKU0193,ST053,7,9.58,pos,CUST03174
TXN0029989,1651115341,SKU0338,ST032,2,5.57,pos,CUST02466
TXN0002151,30/04/2022 02:11:23,SKU0024,ST016,2,3.9,pos,CUST02577
TXN0014010,2022-06-29T02:37:16,SKU0060,ST037,10,3.1,POS,CUST03275
TXN0011699,2022-03-26T10:20:41,SKU0043,ST040,2,5.22,pos,CUST03567
TXN0021672,25/09/2023 05:50:34,SKU0321,ST001,17,22.15,online,CUST01381
TXN0031909,1644358430,SKU0088,ST016,4,4.1,POS,CUST01994
TXN0004986,20/06/2024 00:23:53,SKU0042,ST009,47,20.54,POS,
TXN0029843,2024-01-09T21:41:47,SKU0342,ST020,15,27.84,pos,CUST01656
TXN0011859,28/04/2023 04:05:22,SKU0091,ST013,16,3.21,POS,CUST00887
TXN0006238,2022-12-21T16:36:44,SKU0010,ST023,7,23.05,online,CUST02466
TXN0019790,1729386265,SKU0321,ST014,19,22.89,pos,CUST01697
TXN0003807,2023-09-10T17:31:39,SKU0200,ST026,30,14.82,pos,CUST03910
TXN0012301,2023-08-11T04:43:55,SKU0136,ST010,25,19.08,POS,CUST00753
TXN0005085,10/12/2023 23:03:08,SKU0130,ST058,5,2.12,online,CUST01726
TXN0017633,2022-04-29T00:13:30,SKU0037,ST060,1,1.87,Online,
TXN0035072,2023-06-16T03:54:54,SKU0084,ST046,2,4.97,pos,CUST03942
TXN0012491,18/03/2024 07:02:43,SKU0321,ST042,5,22.39,Online,CUST00590
TXN0007494,08/05/2023 11:27:02,SKU0014,ST029,10,3.77,pos,CUST03628
TXN0019734,1723594945,SKU0176,ST031,8,1.19,pos,CUST00871
TXN0008558,2024-10-30T12:44:02,SKU0005,ST042,5,14.61,online,CUST01618
TXN0041995,1732725733,SKU0013,ST040,2,19.4,Online,CUST01477
TXN0006015,1705384450,SKU0094,ST010,20,5.11,pos,CUST01993
TXN0016403,2023-05-24T22:05:49,SKU0052,ST007,18,4.64,POS,
TXN0049353,2024-12-06T15:45:19,SKU0184,ST053,3,18.07,pos,CUST03472
TXN0004687,15/10/2023 20:30:09,SKU0199,ST022,11,4.99,pos,CUST01036
TXN0029645,2023-02-05T11:02:24,SKU0326,ST005,23,1.87,Online,CUST03844
TXN0008089,1734610830,SKU0145,ST050,10,9.31,Online,CUST02409
TXN0020760,1695077505,SKU0323,ST019,8,17.05,pos,CUST02245
TXN0037651,1715377672,SKU0298,ST038,54,22.34,POS,CUST00219
TXN0009587,15/07/2024 19:21:58,SKU0062,ST045,19,2.54,online,CUST03006
TXN0049365,05/11/2022 00:05:36,SKU0122,ST031,11,30.05,Online,
TXN0003000,07/05/2022 03:42:26,SKU0319,ST021,23,5.91,pos,CUST01464
TXN0025825,1686323619,SKU0051,ST002,15,1.3,pos,CUST03972
TXN0010942,1722162767,SKU0311,ST007,22,3.53,pos,CUST00005
TXN0039291,2023-02-26T18:25:26,SKU0085,ST059,7,5.36,pos,CUST01930
TXN0007029,1693555773,SKU0277,ST015,5,5.63,online,
TXN0049565,25/01/2024 21:51:49,SKU0152,ST011,36,4.13,online,CUST00754
TXN0011021,19/01/2022 06:15:45,SKU0101,ST031,14,17.2,POS,CUST03842
TXN0046269,01/08/2024 00:17:33,SKU0011,ST056,3,16.13,Online,CUST00637
TXN0000451,1722582918,SKU0225,ST057,11,4.41,POS,CUST02644
TXN0047697,27/06/2024 01:32:41,SKU0122,ST021,18,34.32,Online,CUST02572
TXN0002725,2022-11-19T15:38:06,SKU0209,ST025,14,2.39,Online,CUST03172
TXN0014903,2023-11-16T09:16:37,SKU0284,ST024,4,2.62,pos,CUST02860
TXN0017524,2024-01-14T12:57:56,SKU0076,ST003,-3,2.93,pos,CUST02078
TXN0005285,2024-12-22T11:49:12,SKU0188,ST033,32,2.78,pos,CUST02379
TXN0017037,1726978958,SKU0002,ST027,5,2.03,Online,CUST01118
TXN0029170,20/12/2023 11:52:41,SKU0126,ST046,6,25.45,pos,CUST02054
TXN0028069,2022-07-23T22:07:23,SKU0293,ST999,9,13.83,pos,CUST02101
TXN0005405,1659799875,SKU0142,ST052,7,6.18,POS,CUST00357
TXN0032312,04/12/2022 09:53:42,SKU0193,ST034,8,7.6,POS,CUST02838
TXN0022946,09/12/2023 23:14:05,SKU0283,ST051,2,13.73,pos,CUST00881
TXN0049608,02/04/2024 12:50:39,SKU0187,ST039,12,10.56,POS,
TXN0038455,2023-10-14T23:07:25,SKU0204,ST027,11,4.6,Online,CUST00784
TXN0013308,17/02/2024 19:06:53,SKU0207,ST036,7,15.0,pos,CUST01040
TXN0035031,09/10/2022 10:33:24,SKU0329,ST024,15,18.88,POS,CUST02497
TXN0040693,2024-10-30T12:34:58,SKU0377,ST027,3,3.64,pos,CUST04000
TXN0009643,1678352126,SKU0205,ST043,3,14.74,Online,
TXN0037176,2024-11-09T15:40:21,SKU0290,ST038,18,9.95,pos,CUST01484
TXN0021758,2022-04-10T22:05:06,SKU0307,ST007,10,4.39,POS,CUST01830
TXN0013695,2024-05-01T20:10:55,SKU0013,ST030,12,20.59,POS,CUST03357
TXN0039214,2022-12-16T20:23:27,SKU0214,ST013,19,0.91,pos,CUST01543
TXN0000133,23/05/2023 15:52:38,SKU0032,ST023,15,2.43,Online,CUST03383
TXN0029597,2023-08-14T09:42:35,SKU0229,ST052,3,6.09,pos,CUST01570
TXN0003589,2023-07-17T13:01:56,SKU0041,ST027,10,2.69,online,CUST02366
TXN0032009,1701649570,SKU0186,ST005,18,4.09,online,CUST02653
TXN0049535,2024-05-04T05:58:52,,ST016,,43.95,POS,
TXN0040188,2022-08-28T21:38:09,SKU0252,ST027,14,1.5,POS,CUST01929
TXN0033558,21/02/2024 20:10:19,SKU0328,ST008,49,2.14,online,CUST03090
TXN0041409,2022-06-25T00:04:52,SKU0272,ST008,20,3.78,online,CUST01885
TXN0010508,1725925957,SKU0261,ST007,17,16.79,pos,
TXN0015980,1657060920,SKU0115,ST018,4,4.69,online,CUST00458
TXN0001883,2022-07-12T12:10:58,SKU0225,ST010,14,4.46,pos,
TXN0041124,2023-10-21T08:57:39,SKU0219,ST025,15,5.74,pos,CUST03768
TXN0042960,02/07/2022 01:30:51,SKU0299,ST056,1,5.3,online,
TXN0001158,1653328242,SKU0129,ST004,11,1.07,POS,CUST01991
TXN0034477,2022-03-30T01:01:34,SKU0312,ST055,2,4.8,pos,CUST00351
TXN0005902,1698473766,SKU0194,ST025,11,9.9,online,CUST03346
TXN0003987,2023-03-16T19:47:58,SKU0332,ST055,4,19.11,pos,CUST02989
TXN0033922,21/03/2024 13:17:50,SKU0195,ST014,8,6.82,online,
TXN0047204,2022-01-27T05:47:03,SKU0049,ST011,27,23.71,POS,CUST02862
TXN0025506,1684456417,SKU0075,ST006,18,5.08,pos,CUST00053
TXN0027731,1711122409,SKU0156,ST052,8,5.37,pos,CUST03961
TXN0022296,1671155873,SKU0044,ST034,6,8.05,online,CUST03444
TXN0041213,2024-11-20T07:38:24,SKU0342,ST043,12,29.07,Online,CUST02330
TXN0027125,2024-01-06T03:32:39,SKU0212,ST031,5,6.7,pos,CUST00807
TXN0028084,22/10/2024 16:33:39,SKU0223,ST021,10,8.71,POS,CUST01282
TXN0036763,18/11/2023 23:53:17,SKU0213,ST053,13,5.32,Online,CUST02984
TXN0027965,1712317554,SKU0218,ST002,15,4.74,online,CUST01308
TXN0043060,1704272399,SKU0160,ST038,16,2.59,pos,
TXN0032702,04/12/2023 22:15:13,SKU0163,ST053,4,4.46,POS,CUST03310
TXN0001752,2022-10-25T16:51:03,SKU0009,ST019,8,2.3,pos,
TXN0006967,1724892484,SKU0137,ST009,67,7.3,POS,CUST01539
TXN0025838,2024-09-29T05:07:18,SKU0136,ST041,4,18.21,POS,CUST01754
TXN0018573,1688347485,SKU0222,ST001,45,4.34,Online,CUST01654
TXN0049714,1687831043,SKU0096,ST015,8,26.46,Online,CUST00394
TXN0006521,21/02/2024 03:15:43,SKU0091,ST031,3,3.61,POS,
TXN0008725,25/06/2022 12:45:26,SKU0194,ST027,7,8.23,online,
TXN0012432,1702969760,SKU0301,ST024,72,32.55,online,CUST00099
TXN0001003,2024-10-24T06:08:31,SKU0117,ST035,10,8.18,pos,CUST03022
TXN0044395,2022-09-25T10:28:26,SKU0061,ST022,30,3.62,pos,CUST01363
TXN0012540,30/01/2022 11:32:37,SKU0158,ST042,3,13.77,pos,
TXN0024758,10/02/2024 05:43:15,SKU0125,ST013,56,3.08,POS,CUST03941
TXN0036922,04/01/2023 04:32:33,SKU0082,ST041,10,5.17,POS,CUST02565
TXN0028524,1656009396,SKU0119,ST017,36,3.34,online,CUST02912
TXN0042606,15/02/2022 06:13:39,SKU0007,ST035,5,11.47,Online,CUST00602
TXN0004500,1689140960,SKU0278,ST998,15,2.07,POS,
TXN0017334,20/03/2022 05:33:03,SKU0097,ST024,4,6.99,POS,CUST00782
TXN0006431,2022-09-25T23:15:34,SKU0269,ST040,2,23.71,pos,
TXN0044853,2022-05-21T01:31:11,SKU0290,ST048,8,8.52,Online,CUST01970
TXN0000784,05/12/2024 16:26:19,SKU0197,ST053,22,3.72,POS,CUST01855
TXN0015479,1702909608,SKU0321,ST032,7,22.19,POS,
TXN0000392,14/06/2022 14:47:53,SKU0331,ST004,-1,4.12,pos,CUST03172
TXN0014085,1683860569,SKU0202,ST044,6,24.72,pos,
TXN0049338,2022-04-06T14:16:56,SKU0140,ST008,30,1.37,pos,CUST01015
